,belongs_to_collection,budget,homepage,runtime,tagline,release_month,genres_Action,genres_Comedy,genres_Documentary,genres_Drama,genres_Horror,production_countries_IN,production_countries_US,spoken_languages_en
16877,0,0.0,0,85.0,1,10,0,0,0,0,1,0,0,1
828,0,0.0,0,99.0,0,1,0,0,0,0,0,0,0,0
7186,0,0.0,0,86.0,1,1,0,1,0,0,0,0,1,1
37321,0,5000000.0,0,134.0,1,2,1,0,0,0,0,0,0,1
6540,0,0.0,1,101.0,1,8,0,1,0,0,0,0,1,1
11045,0,0.0,0,85.0,1,10,0,0,0,0,0,0,1,1
27695,0,0.0,0,18.0,0,5,0,1,0,0,0,0,1,1
5839,0,10000000.0,0,116.0,1,6,1,0,0,0,0,0,1,1
37735,0,0.0,0,160.0,0,4,0,0,0,1,0,0,0,0
26778,0,120000000.0,1,100.0,1,8,1,0,0,0,0,0,1,1
907,0,4000000.0,0,238.0,1,12,0,0,0,1,0,0,1,1
18742,0,0.0,1,114.0,1,9,0,0,0,1,0,0,0,1
11441,0,6000000.0,1,105.0,0,2,0,0,0,1,0,0,0,1
1622,0,6000000.0,0,99.0,1,4,0,1,0,0,0,0,0,1
2394,0,7300.0,0,87.0,0,10,1,0,0,0,0,0,1,1
37327,0,15000000.0,1,103.0,1,3,0,0,0,0,0,0,1,1
10071,0,0.0,0,100.0,1,8,0,1,0,0,0,0,1,1
1227,0,0.0,0,138.0,1,2,0,0,0,0,0,0,0,0
14014,0,30000000.0,1,109.0,1,6,0,0,0,1,0,0,1,0
76,0,0.0,0,70.0,0,2,0,0,1,0,0,0,0,0
23146,0,0.0,0,83.0,0,6,0,1,0,0,0,0,1,1
12345,0,9000000.0,0,103.0,0,8,0,0,0,0,1,0,1,1
15924,0,0.0,0,99.0,1,7,0,1,0,0,0,0,1,1
6501,0,10000000.0,0,125.0,1,10,0,0,0,0,0,0,0,0
19802,0,0.0,0,105.0,0,12,0,0,0,1,0,0,0,1
41336,0,0.0,0,89.0,0,5,0,0,0,1,0,0,0,0
35000,0,0.0,0,0.0,0,11,0,0,0,0,1,0,0,0
36850,0,23000000.0,1,106.0,1,2,0,1,0,0,0,0,0,1
43371,0,0.0,1,120.0,1,6,0,1,0,0,0,0,1,1
17504,0,0.0,0,76.0,0,4,0,0,0,1,0,0,0,0
43972,0,0.0,0,89.0,0,1,0,0,0,1,0,0,0,1
34582,0,0.0,0,142.0,0,10,0,0,0,0,0,0,0,0
16731,0,0.0,0,97.0,0,3,0,0,0,0,0,0,0,0
25202,0,0.0,0,118.0,0,8,1,0,0,0,0,0,1,1
17067,1,1500000.0,1,103.0,1,9,0,0,0,0,1,0,1,1
29239,1,1950000.0,0,93.0,0,3,0,1,0,0,0,0,0,0
15011,1,0.0,1,129.0,1,9,0,0,0,1,0,0,0,0
30213,0,0.0,0,86.0,0,1,0,0,0,0,0,0,0,0
41281,0,0.0,1,109.0,1,8,0,0,0,0,0,0,1,1
37652,0,50000.0,1,85.0,1,7,0,0,1,0,0,0,1,1
42566,0,0.0,1,130.0,0,9,0,0,0,0,0,0,0,0
17722,0,0.0,0,63.0,0,9,0,1,0,0,0,0,1,1
2650,0,0.0,0,105.0,1,12,0,0,0,1,0,0,1,1
20697,0,0.0,0,140.0,1,9,0,0,0,1,0,1,0,0
5442,0,12000000.0,0,96.0,1,8,0,0,0,0,1,0,1,1
9024,0,0.0,0,84.0,0,6,0,1,0,0,0,0,1,1
11067,1,125000000.0,1,149.0,1,5,0,0,0,0,0,0,1,1
31195,0,0.0,0,100.0,1,9,0,0,0,0,0,0,0,1
26286,0,9000000.0,1,120.0,0,1,1,0,0,0,0,0,0,0
35926,0,3200000.0,0,95.0,0,1,0,1,0,0,0,0,0,0
32754,0,11180.0,0,120.0,1,9,0,0,0,1,0,0,0,1
21251,0,500000.0,0,93.0,1,11,0,0,0,0,0,0,0,1
7695,0,0.0,0,93.0,0,1,0,0,0,1,0,0,1,1
22275,0,0.0,0,108.0,1,2,1,0,0,0,0,0,1,1
16888,0,0.0,1,117.0,1,11,0,0,1,0,0,0,0,1
39182,0,0.0,0,85.0,0,1,1,0,0,0,0,0,0,0
20873,0,44000000.0,0,125.0,1,3,1,0,0,0,0,0,1,1
46317,0,0.0,0,88.0,0,2,0,0,1,0,0,0,1,1
8086,0,0.0,0,0.0,0,8,0,0,0,0,0,0,0,1
2976,0,25485000.0,0,144.0,1,1,0,0,0,0,0,0,0,1
2601,0,0.0,0,82.0,0,1,0,1,0,0,0,0,1,1
13108,0,70000000.0,1,128.0,1,10,1,0,0,0,0,0,1,0
18330,0,0.0,0,115.0,0,1,0,0,0,1,0,0,0,0
25274,0,0.0,0,174.0,0,7,1,0,0,0,0,1,0,0
14897,0,0.0,1,81.0,0,11,0,0,1,0,0,0,0,0
12074,1,70000000.0,1,115.0,1,8,1,0,0,0,0,0,0,1
44990,0,0.0,0,103.0,0,12,0,0,0,1,0,0,0,0
15031,0,0.0,0,98.0,1,12,0,0,0,0,0,0,1,1
3168,0,60000000.0,0,140.0,1,5,0,0,0,0,0,0,1,1
12197,0,60000000.0,0,116.0,1,10,0,1,0,0,0,0,1,1
6422,1,5000000.0,0,113.0,1,10,0,0,0,0,1,0,0,0
16354,0,0.0,0,96.0,0,10,0,0,0,1,0,0,0,0
1895,1,2500000.0,0,98.0,1,10,0,0,0,0,1,0,1,1
2316,1,7000000.0,0,119.0,1,6,0,0,0,1,0,0,1,1
4568,0,0.0,0,94.0,1,1,0,1,0,0,0,0,0,1
17828,0,0.0,1,97.0,0,8,0,1,0,0,0,0,0,1
38126,0,0.0,0,108.0,1,9,0,0,0,0,0,0,0,0
5178,0,26000000.0,0,94.0,1,3,0,0,0,0,0,0,1,0
6391,0,0.0,0,96.0,1,9,1,0,0,0,0,0,0,1
13034,0,0.0,0,110.0,1,7,0,0,0,1,0,0,1,1
7739,0,4200000.0,0,88.0,1,10,0,0,0,0,1,0,1,1
5969,0,0.0,0,107.0,0,1,0,1,0,0,0,0,1,1
29676,0,0.0,0,89.0,0,10,0,0,0,0,0,0,1,1
1971,0,0.0,0,103.0,1,7,0,1,0,0,0,0,1,1
6335,0,0.0,0,122.0,0,12,0,0,0,1,0,0,1,1
12844,0,5000000.0,0,112.0,1,10,0,0,0,0,0,0,0,1
22855,0,0.0,1,91.0,1,12,0,0,0,0,0,0,0,1
1116,1,1000000.0,0,91.0,1,4,0,0,0,1,0,0,1,1
36900,0,0.0,0,130.0,0,10,0,0,0,1,0,0,0,0
31280,0,3150000.0,0,100.0,1,10,0,0,0,0,1,0,0,1
10788,0,0.0,0,90.0,1,11,0,0,0,0,0,0,1,1
18649,0,94000000.0,1,145.0,0,12,0,0,0,1,0,0,0,0
4136,0,0.0,0,82.0,0,4,0,0,1,0,0,0,1,1
20346,0,0.0,1,101.0,1,6,0,1,0,0,0,0,1,1
40831,0,12000000.0,1,102.0,1,8,0,0,0,0,0,0,1,1
3152,0,0.0,0,88.0,1,5,0,1,0,0,0,0,1,1
31713,0,0.0,1,92.0,0,7,0,1,0,0,0,0,1,1
8817,0,0.0,0,123.0,0,2,0,0,0,1,0,0,1,1
25200,0,0.0,1,69.0,0,10,0,0,1,0,0,0,1,1
10982,0,8000000.0,1,112.0,1,4,0,0,0,1,0,0,1,1
6420,1,0.0,0,87.0,1,11,0,0,0,0,1,0,0,1
38630,0,0.0,1,168.0,1,5,0,0,0,0,0,0,0,1
35830,0,0.0,0,76.0,0,1,0,1,0,0,0,0,0,1
20111,0,0.0,0,70.0,0,10,0,0,0,0,0,0,1,1
23850,0,0.0,0,99.0,1,8,0,1,0,0,0,0,0,1
19341,0,45000000.0,1,131.0,1,7,0,0,0,0,0,0,1,1
18820,0,0.0,1,107.0,1,10,0,0,0,1,0,0,1,1
42053,0,0.0,0,16.0,1,1,0,1,0,0,0,0,1,1
21126,0,3.0,0,121.0,1,4,0,0,0,1,0,0,1,1
2929,1,900000.0,0,86.0,1,10,0,0,0,0,0,0,1,1
28132,0,0.0,0,96.0,0,8,0,1,0,0,0,0,0,0
32958,0,0.0,0,100.0,0,2,1,0,0,0,0,0,0,0
1747,0,10000000.0,0,110.0,1,9,0,0,0,0,0,0,1,1
15260,1,15000000.0,1,92.0,1,3,0,1,0,0,0,0,0,1
743,0,0.0,0,94.0,1,11,0,0,0,1,0,0,0,1
3593,1,4000000.0,0,94.0,1,11,0,1,0,0,0,0,1,1
10819,0,0.0,0,84.0,1,9,0,1,0,0,0,0,1,1
27411,0,0.0,0,61.0,0,7,0,0,0,1,0,0,1,1
25061,0,14000000.0,1,113.0,1,11,0,0,0,0,0,0,0,1
11310,0,0.0,0,98.0,0,1,0,1,0,0,0,0,1,1
36080,0,0.0,1,105.0,0,3,0,0,0,1,0,0,0,0
13049,0,79000.0,1,85.0,0,6,0,1,0,0,0,0,1,1
37401,0,0.0,0,0.0,0,12,0,1,0,0,0,0,0,0
9918,0,0.0,0,93.0,1,5,0,0,1,0,0,0,0,1
40885,0,500000.0,0,89.0,0,1,0,1,0,0,0,0,0,1
42881,0,0.0,1,93.0,1,11,0,1,0,0,0,0,1,1
16854,0,30000000.0,1,113.0,1,2,1,0,0,0,0,0,0,1
20265,0,61000000.0,1,157.0,1,12,0,0,0,1,0,0,0,1
30813,0,0.0,0,100.0,0,10,0,0,0,1,0,0,1,0
26214,0,10500000.0,0,90.0,1,8,0,0,0,0,0,0,0,0
30639,0,5400000.0,0,130.0,1,8,0,0,0,0,0,1,0,0
10742,0,0.0,0,94.0,1,12,0,1,0,0,0,0,1,1
16173,0,0.0,0,108.0,0,3,0,0,0,1,0,0,0,0
8599,0,0.0,0,135.0,1,4,1,0,0,0,0,0,1,1
20476,0,56000000.0,1,109.0,1,1,0,0,0,0,0,0,1,1
585,1,35000000.0,0,126.0,1,6,0,0,0,0,0,0,0,1
1494,1,73000000.0,0,129.0,1,5,0,0,0,0,0,0,1,1
21609,1,80000000.0,1,100.0,1,7,0,1,0,0,0,0,1,1
34943,1,0.0,0,95.0,0,12,0,0,0,0,0,0,0,0
7107,0,0.0,0,78.0,1,3,0,1,0,0,0,0,0,1
20730,0,195000000.0,1,114.0,1,2,1,0,0,0,0,0,1,1
33615,1,0.0,0,120.0,0,11,0,0,0,1,0,0,0,0
39154,0,0.0,0,93.0,0,11,0,1,0,0,0,0,0,0
454,0,0.0,0,115.0,0,2,0,0,0,1,0,0,0,1
33251,0,20000000.0,1,128.0,1,11,0,0,0,1,0,0,0,1
7243,0,0.0,0,85.0,0,10,0,0,0,1,0,0,0,0
14350,0,4000000.0,1,85.0,1,9,1,0,0,0,0,0,1,1
14586,0,12000000.0,0,104.0,1,4,0,0,0,1,0,0,1,1
22744,0,0.0,0,96.0,1,3,1,0,0,0,0,0,0,1
5671,0,6500000.0,0,104.0,1,4,0,0,0,1,0,0,1,1
42609,0,0.0,0,90.0,0,10,0,0,0,1,0,0,0,0
32477,1,0.0,0,84.0,1,11,1,0,0,0,0,0,1,1
22116,0,0.0,0,95.0,1,12,1,0,0,0,0,0,0,0
40107,0,0.0,0,98.0,0,8,0,0,0,0,0,0,0,0
5966,0,0.0,0,94.0,0,1,1,0,0,0,0,0,0,0
3345,1,13500000.0,0,93.0,1,3,0,0,0,0,0,0,0,0
22278,1,6218100.0,1,152.0,0,11,1,0,0,0,0,1,0,0
27773,0,0.0,0,45.0,0,2,0,0,1,0,0,0,1,1
25527,0,0.0,0,98.0,0,11,0,0,0,0,1,0,1,1
21160,0,0.0,1,104.0,1,1,0,0,0,1,0,0,0,0
42687,0,300000.0,1,144.0,1,2,1,0,0,0,0,1,0,0
36086,0,0.0,0,0.0,0,3,0,0,0,1,0,0,0,1
3871,0,40000000.0,0,122.0,1,10,0,0,0,1,0,0,1,1
39089,1,0.0,0,95.0,0,9,0,1,0,0,0,0,0,0
8246,0,0.0,0,74.0,1,7,0,0,0,0,1,0,1,1
22211,0,0.0,0,131.0,0,4,0,0,0,0,0,0,0,0
45089,0,0.0,0,87.0,1,2,0,1,0,0,0,0,1,1
1171,0,4.0,1,119.0,0,5,0,0,1,0,0,0,1,1
23951,0,20000000.0,0,165.0,1,5,0,0,0,0,0,0,1,1
30901,0,5000000.0,0,89.0,1,4,1,0,0,0,0,0,1,1
11850,0,0.0,0,103.0,0,11,0,1,0,0,0,0,0,0
43263,0,0.0,0,108.0,0,12,1,0,0,0,0,0,0,0
36799,0,0.0,0,137.0,0,2,0,0,0,1,0,0,0,0
36925,0,0.0,0,89.0,1,10,0,0,0,0,1,0,0,1
3240,0,0.0,1,97.0,1,3,0,1,0,0,0,0,1,1
5789,0,0.0,0,103.0,1,10,0,0,0,0,0,0,1,1
45366,0,0.0,0,89.0,1,2,0,0,0,0,0,0,1,1
4244,0,0.0,0,132.0,1,12,0,0,0,0,0,0,1,1
17147,1,90000000.0,1,96.0,1,4,0,0,0,0,0,0,1,1
35407,0,3000000.0,0,155.0,0,6,0,0,0,1,0,1,0,0
45259,0,0.0,0,7.0,0,8,1,0,0,0,0,0,1,1
3030,0,0.0,0,112.0,1,12,0,1,0,0,0,0,1,1
36698,0,0.0,0,115.0,0,10,0,0,0,1,0,0,0,0
17347,0,16000000.0,1,91.0,1,2,0,0,0,0,0,0,1,1
34336,0,0.0,0,88.0,0,3,0,0,0,1,0,0,0,1
5184,0,0.0,0,80.0,1,3,0,0,0,1,0,0,0,0
20522,0,0.0,0,77.0,0,5,0,0,1,0,0,0,1,1
5132,0,5000000.0,0,106.0,1,6,0,0,0,1,0,0,0,0
25241,0,0.0,0,110.0,1,2,0,0,0,1,0,0,1,1
13237,0,150000000.0,1,98.0,1,11,0,0,0,0,0,0,1,1
26509,0,0.0,0,89.0,1,7,0,0,0,1,0,0,1,1
25712,0,0.0,0,89.0,0,12,0,1,0,0,0,0,0,0
36233,0,2000000.0,0,97.0,1,9,0,0,0,0,0,0,1,1
27316,0,0.0,0,70.0,1,2,0,0,0,0,0,0,1,1
12525,1,23000000.0,0,98.0,1,2,0,0,0,0,0,0,1,0
42754,0,0.0,0,90.0,0,11,0,1,0,0,0,0,0,0
12860,0,0.0,0,101.0,0,1,0,0,0,1,0,0,0,1
46326,0,0.0,0,59.0,0,5,0,0,1,0,0,0,0,1
14907,0,0.0,0,142.0,0,5,0,0,0,1,0,1,0,1
15046,0,0.0,0,85.0,0,6,0,0,1,0,0,0,0,0
4260,0,23000000.0,0,117.0,1,6,0,0,0,0,0,0,0,1
1350,1,13000000.0,0,107.0,1,8,0,0,0,0,0,0,1,1
24325,0,0.0,0,158.0,0,6,0,0,0,0,0,0,0,0
23835,0,0.0,0,0.0,0,9,0,0,1,0,0,0,0,0
28544,0,0.0,0,21.0,1,4,0,0,0,0,0,0,1,1
20753,1,135000000.0,1,98.0,1,3,0,0,0,0,0,0,1,1
46158,1,20000000.0,0,240.0,0,12,0,0,0,0,0,0,0,1
25691,0,0.0,0,6.0,0,1,0,0,0,0,0,0,0,0
21692,0,0.0,1,91.0,0,9,0,0,0,0,0,0,0,1
7388,0,0.0,0,25.0,1,1,0,0,1,0,0,0,0,0
39697,0,16000000.0,0,168.0,0,10,1,0,0,0,0,1,0,1
9735,0,18339750.0,1,156.0,1,9,0,0,0,1,0,0,0,0
37897,0,0.0,0,75.0,0,4,0,0,1,0,0,0,0,1
28087,0,0.0,0,90.0,1,7,0,1,0,0,0,0,1,1
344,1,62000000.0,0,141.0,1,8,1,0,0,0,0,0,1,1
15079,0,0.0,0,107.0,1,3,0,1,0,0,0,0,1,1
23545,0,5000000.0,1,98.0,1,3,0,1,0,0,0,0,1,1
20991,0,0.0,0,107.0,0,12,0,0,0,0,0,0,0,0
1234,0,19000000.0,0,144.0,1,5,0,0,0,0,1,0,1,1
1822,1,71000000.0,0,85.0,1,6,0,1,0,0,0,0,1,1
15154,0,373000.0,0,112.0,0,12,0,0,0,1,0,0,1,0
7971,0,6000000.0,0,122.0,1,6,0,1,0,0,0,0,1,0
41582,0,40000000.0,1,140.0,1,10,0,0,0,1,0,0,0,0
340,0,0.0,0,104.0,1,5,0,0,0,1,0,0,0,1
7292,1,56000000.0,0,86.0,1,4,0,0,0,0,0,0,1,1
36999,0,10000000.0,1,97.0,1,1,0,0,0,0,1,0,1,1
24925,0,0.0,0,113.0,0,9,0,0,0,1,0,0,0,0
28423,0,0.0,0,75.0,0,2,0,1,0,0,0,0,0,1
8358,0,0.0,0,136.0,1,3,1,0,0,0,0,0,0,1
28545,0,0.0,0,95.0,1,3,0,0,1,0,0,0,1,1
7757,0,0.0,1,107.0,1,7,1,0,0,0,0,0,1,1
31654,0,75000000.0,0,116.0,1,8,0,1,0,0,0,0,1,0
105,1,0.0,0,100.0,1,2,1,0,0,0,0,0,1,1
5940,0,0.0,0,102.0,0,9,1,0,0,0,0,0,0,1
40765,0,0.0,1,0.0,1,12,0,0,0,0,0,0,1,1
9197,0,0.0,0,90.0,0,1,0,0,1,0,0,0,1,1
27338,0,0.0,0,90.0,0,5,0,0,0,1,0,0,1,1
4353,1,18000000.0,0,96.0,1,7,0,1,0,0,0,0,1,1
37319,0,10721568.0,1,122.0,1,2,0,0,0,1,0,1,0,0
22384,0,0.0,1,90.0,1,6,0,1,0,0,0,0,1,1
8808,0,450000.0,0,95.0,1,11,0,0,0,0,1,0,0,1
32675,1,0.0,0,130.0,0,2,0,0,0,0,0,0,0,0
38720,0,0.0,1,87.0,1,4,0,1,0,0,0,0,1,1
16119,0,0.0,0,78.0,0,5,0,0,0,1,0,0,0,0
41196,0,44000000.0,1,128.0,1,10,0,0,0,0,0,0,1,1
18802,0,0.0,0,90.0,0,12,0,0,0,1,0,0,1,1
18573,0,25000000.0,1,117.0,1,1,1,0,0,0,0,0,0,1
24073,0,0.0,0,75.0,1,8,0,0,0,0,0,0,1,1
1728,0,65000000.0,0,143.0,1,3,0,1,0,0,0,0,0,1
22241,0,0.0,1,131.0,1,11,0,0,0,1,0,0,0,1
45119,0,2153912.0,0,83.0,0,2,0,1,0,0,0,0,0,0
5874,0,0.0,0,96.0,0,1,0,1,0,0,0,0,1,1
36361,0,0.0,0,70.0,0,12,0,0,0,1,0,0,0,1
3663,0,0.0,0,103.0,1,11,0,0,0,1,0,0,0,1
44781,0,0.0,0,105.0,0,11,0,0,0,1,0,0,0,0
46266,0,0.0,1,7.0,0,12,0,0,0,0,0,0,1,1
17721,0,0.0,1,105.0,0,9,0,0,0,1,0,0,0,0
33048,0,0.0,0,97.0,0,4,0,0,0,0,0,0,1,1
35279,1,0.0,0,93.0,0,12,0,1,0,0,0,0,0,0
10670,0,500000.0,0,98.0,1,2,0,0,0,0,1,0,0,0
28277,0,0.0,0,74.0,1,5,0,0,0,0,0,0,1,1
12653,1,12000000.0,1,107.0,1,4,0,1,0,0,0,0,1,1
9107,0,0.0,0,107.0,0,3,0,1,0,0,0,0,1,1
24561,0,0.0,1,98.0,0,2,0,0,0,1,0,0,0,1
18930,0,0.0,0,76.0,1,8,0,0,0,0,0,0,0,0
33700,0,0.0,0,84.0,1,1,0,0,0,0,1,0,1,1
40014,0,4881000.0,0,123.0,0,3,0,1,0,0,0,0,0,0
36762,0,0.0,0,115.0,0,11,0,0,1,0,0,0,0,0
7200,0,14000000.0,0,101.0,1,12,1,0,0,0,0,0,1,1
14447,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0
17285,0,18000000.0,1,106.0,1,4,0,0,0,0,0,0,1,1
26656,0,0.0,1,92.0,1,9,0,0,0,0,0,0,1,1
7168,0,450000.0,0,90.0,1,7,0,1,0,0,0,0,1,1
6962,0,0.0,0,91.0,1,2,0,0,0,0,0,0,0,1
14431,0,15000000.0,1,99.0,1,9,0,1,0,0,0,0,1,0
17129,0,30000000.0,1,111.0,1,4,1,0,0,0,0,0,0,1
285,0,0.0,0,115.0,1,9,0,1,0,0,0,0,1,1
264,0,0.0,0,98.0,1,10,1,0,0,0,0,0,1,1
32589,1,0.0,0,110.0,0,9,0,0,0,1,0,0,1,0
3328,0,2700000.0,1,109.0,1,7,0,1,0,0,0,0,1,1
10707,0,15000000.0,0,111.0,1,5,1,0,0,0,0,0,0,1
42980,0,22000000.0,1,100.0,1,1,0,1,0,0,0,0,1,1
2446,1,80000000.0,0,103.0,1,3,0,1,0,0,0,0,0,1
15801,0,4500000.0,1,97.0,0,10,0,1,0,0,0,0,1,1
11114,0,40000000.0,1,123.0,1,5,0,0,0,1,0,0,0,1
45417,0,0.0,0,84.0,1,1,1,0,0,0,0,0,1,1
26485,0,5000000.0,0,139.0,1,12,0,0,0,1,0,0,1,1
22861,0,0.0,0,110.0,1,4,0,1,0,0,0,0,0,0
12314,0,0.0,0,85.0,1,2,0,0,0,1,0,0,1,1
29675,0,25000000.0,1,112.0,1,4,0,0,0,0,0,0,1,1
2176,0,40000000.0,1,138.0,0,12,0,0,0,1,0,0,1,1
10993,0,500000.0,0,93.0,0,3,0,1,0,0,0,0,0,1
517,0,0.0,0,94.0,1,3,1,0,0,0,0,0,0,0
4766,1,4000000.0,1,102.0,1,12,1,0,0,0,0,0,1,0
41663,1,5000000.0,1,90.0,1,9,0,0,0,0,0,0,0,1
43405,0,0.0,0,85.0,0,3,0,0,0,1,0,0,1,1
33948,0,0.0,0,104.0,0,6,1,0,0,0,0,0,0,0
33541,0,64000000.0,1,92.0,1,7,0,0,0,0,0,0,0,1
5281,0,860000.0,0,97.0,0,9,0,0,0,0,0,0,0,1
5097,0,0.0,0,105.0,1,7,0,1,0,0,0,0,1,1
14510,0,0.0,0,88.0,0,2,0,0,0,1,0,0,0,0
2093,0,1200000.0,0,105.0,1,12,0,0,0,0,0,0,1,1
2357,0,37000000.0,0,110.0,1,8,0,1,0,0,0,0,1,1
342,0,5000000.0,0,139.0,1,9,0,0,0,0,0,0,0,0
1411,1,0.0,0,108.0,1,4,1,0,0,0,0,0,1,1
11755,0,65000000.0,0,157.0,1,3,0,0,0,0,0,0,1,1
32327,0,35000000.0,1,121.0,1,9,0,1,0,0,0,0,1,1
11520,0,85000000.0,1,136.0,1,12,0,1,0,0,0,0,0,1
40628,0,0.0,0,120.0,0,4,0,1,0,0,0,0,0,0
2192,0,0.0,0,111.0,1,12,0,0,0,1,0,0,0,1
8268,0,25000000.0,0,97.0,1,10,0,0,0,0,0,0,0,1
5756,1,0.0,0,105.0,0,8,0,0,0,0,0,0,0,0
33281,0,0.0,1,104.0,0,1,1,0,0,0,0,0,0,0
7816,0,0.0,0,90.0,1,5,0,1,0,0,0,0,0,1
28660,0,0.0,0,96.0,1,11,0,0,1,0,0,0,1,1
4483,1,10000000.0,1,90.0,1,2,0,0,0,0,0,0,1,1
14025,0,7500000.0,1,95.0,1,7,0,1,0,0,0,0,1,1
8167,0,20000000.0,1,90.0,1,8,0,0,0,0,0,0,0,1
15076,0,0.0,1,112.0,1,9,0,0,0,0,0,0,0,1
8186,1,20000000.0,0,97.0,0,8,0,0,0,0,0,0,1,1
3617,0,0.0,0,97.0,1,5,0,1,0,0,0,0,1,1
5254,0,106000.0,0,107.0,1,7,0,0,0,1,0,0,1,1
437,0,57000000.0,1,115.0,1,10,0,0,0,0,0,0,1,1
12021,0,2224000.0,0,100.0,0,9,0,1,0,0,0,0,0,0
20615,0,7500000.0,0,164.0,0,2,1,0,0,0,0,1,0,0
446,0,0.0,0,126.0,1,11,0,0,0,1,0,0,1,1
25379,0,79000.0,0,136.0,0,10,0,0,0,0,0,1,0,0
40924,0,0.0,0,100.0,1,3,1,0,0,0,0,0,1,1
46085,0,0.0,1,90.0,1,7,0,0,0,1,0,0,0,1
7696,0,0.0,0,101.0,1,3,1,0,0,0,0,0,1,1
39251,0,0.0,0,110.0,0,6,0,0,0,1,0,0,0,0
6994,0,0.0,0,145.0,0,9,0,0,0,1,0,0,1,1
9481,0,0.0,0,112.0,0,8,0,0,0,1,0,0,0,1
1909,1,14000000.0,0,118.0,1,6,0,0,0,0,1,0,1,1
33572,0,0.0,0,103.0,0,4,1,0,0,0,0,0,1,1
5318,0,0.0,0,100.0,0,2,0,0,0,1,0,0,0,1
44119,0,0.0,0,120.0,1,5,0,0,0,1,0,0,1,1
36593,0,0.0,0,95.0,0,11,0,1,0,0,0,0,0,0
19247,0,0.0,1,98.0,1,8,0,0,0,0,0,0,0,0
36989,0,0.0,0,389.0,0,1,0,0,0,1,0,0,0,0
28199,0,0.0,0,103.0,0,8,0,0,0,1,0,0,0,0
34339,0,0.0,0,110.0,0,4,0,0,0,0,0,0,0,0
34447,0,0.0,0,86.0,0,2,0,1,0,0,0,0,0,0
42635,0,0.0,1,132.0,0,9,0,0,0,1,0,0,0,0
4923,0,12000000.0,0,132.0,0,11,0,0,0,0,0,0,0,1
1128,0,0.0,0,96.0,1,10,0,0,1,0,0,0,0,1
10976,0,27000000.0,0,110.0,1,2,0,0,0,1,0,0,0,1
26863,0,0.0,0,85.0,0,8,0,0,0,0,1,0,0,0
20645,0,60000000.0,0,124.0,1,2,0,0,0,0,0,0,1,1
7881,0,0.0,0,102.0,1,10,0,0,0,1,0,0,1,1
2318,1,31000000.0,0,91.0,1,11,0,0,0,1,0,0,1,1
45414,0,82000.0,0,76.0,1,6,0,0,0,1,0,0,1,1
35144,0,0.0,0,120.0,1,3,0,0,0,0,0,0,1,1
15310,0,0.0,1,87.0,1,1,0,0,1,0,0,0,0,1
17634,1,140000000.0,1,124.0,1,7,1,0,0,0,0,0,1,0
15123,0,0.0,0,116.0,1,11,0,1,0,0,0,0,1,1
452,1,44000000.0,0,130.0,1,8,0,0,0,0,0,0,1,1
39062,1,0.0,0,62.0,1,4,1,0,0,0,0,0,1,1
25824,0,2500000.0,0,118.0,0,8,0,1,0,0,0,0,0,0
1039,0,65000000.0,0,120.0,1,10,0,0,0,0,0,0,1,1
33292,0,0.0,0,82.0,1,8,0,0,0,0,0,0,1,1
859,0,0.0,0,82.0,0,7,0,0,0,0,0,0,1,1
23408,0,0.0,0,94.0,0,1,1,0,0,0,0,0,1,1
7340,1,30000000.0,0,136.0,1,4,1,0,0,0,0,0,1,1
34302,0,0.0,0,92.0,1,8,0,0,0,0,0,0,1,1
34005,0,0.0,0,119.0,0,7,1,0,0,0,0,0,0,0
6444,0,151000.0,0,91.0,1,5,0,0,0,1,0,0,0,1
40727,0,0.0,0,94.0,0,1,0,1,0,0,0,0,0,1
12756,1,130000000.0,1,90.0,1,6,0,0,0,0,0,0,1,1
4898,0,15000000.0,0,90.0,1,5,0,0,0,0,0,0,1,1
6535,1,30000000.0,0,97.0,1,8,0,0,0,0,1,0,0,1
9671,0,0.0,0,95.0,0,5,0,1,0,0,0,0,1,1
8437,0,0.0,0,73.0,1,2,1,0,0,0,0,0,1,1
15000,0,2700000.0,0,87.0,0,8,0,0,0,1,0,0,0,0
34567,0,0.0,0,147.0,0,7,0,1,0,0,0,0,0,1
3914,0,15000000.0,0,123.0,1,10,0,1,0,0,0,0,1,1
2095,0,1200000.0,0,99.0,1,10,0,1,0,0,0,0,1,1
41131,0,4531653.0,1,100.0,0,7,0,0,0,0,0,0,0,0
24200,0,0.0,0,93.0,0,9,0,1,0,0,0,0,0,1
45294,0,5000000.0,1,92.0,0,9,0,0,0,1,0,0,1,1
36775,0,18000000.0,1,86.0,1,1,0,0,0,0,0,0,1,1
43612,0,0.0,0,96.0,1,9,0,0,0,1,0,0,0,0
41274,0,0.0,0,130.0,0,11,0,0,0,1,0,0,0,0
44347,0,0.0,0,91.0,1,1,0,0,0,0,0,0,1,1
2782,0,2000000.0,1,109.0,1,7,0,0,0,1,0,0,1,1
17255,0,0.0,1,71.0,1,8,0,0,1,0,0,0,1,1
373,0,0.0,0,99.0,1,12,0,1,0,0,0,0,1,1
20517,0,6000000.0,0,90.0,1,1,0,1,0,0,0,0,1,1
42642,0,0.0,0,107.0,0,9,0,1,0,0,0,0,0,0
